,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Asia,Europe & Central Asia,Middle East & North Africa,Sub-Saharan Africa,Latin America & Caribbean,East Asia & Pacific,North America,South Asia,Europe & Central Asia,Middle East & North Africa,Sub-Saharan Africa,Latin America & Caribbean,East Asia & Pacific,North America,South Asia,Europe & Central Asia,Middle East & North Africa,Sub-Saharan Africa,Latin America & Caribbean,East Asia & Pacific,North America,South Asia,Europe & Central Asia,Middle East & North Africa,Sub-Saharan Africa,Latin America & Caribbean,East Asia & Pacific,North America
Europe & Central Asia,AUT,38631.151,76067.214,75,RCP 6.0,2080-2099,1.1078235,-1.8282622,18.06422,-75.22901145,89.61777614,48.31289114,-50.75976704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38631.151,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,89.61777614,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,AZE,9449.0593,15826.967,34,RCP 6.0,2080-2099,1.509383,1.8489947,24.461069,-146.1375773,440.7549125,366.6050421,199.5744162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9449.0593,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,440.7549125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,BHS,29849.315,41173.145,106,RCP 6.0,2080-2099,0.95130502,22.214468,28.873121,37.7336187,390.2008151,328.7204448,85.22125251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29849.315,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,390.2008151,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
South Asia,BGD,1916.5519,10654.456,161,RCP 6.0,2080-2099,1.4234877,14.984296,24.00244,-80.42040584,501.8408042,316.8992614,171.0215245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.5519,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,501.8408042,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,BLR,15416.067,43713.968,57,RCP 6.0,2080-2099,1.3451299,-4.6048213,18.631849,-150.8257782,388.775089,219.5121557,-19.6021333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15416.067,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,388.775089,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,BEL,35067.68,71393.698,76,RCP 6.0,2080-2099,0.97057042,3.1513108,17.991965,-80.91412519,115.7004884,63.48596166,-64.71287088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35067.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,115.7004884,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,BLZ,6742.6901,17704.315,108,RCP 6.0,2080-2099,0.96877188,23.056482,27.68793,511.0221325,450.2012485,326.261159,155.0281885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6742.6901,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,450.2012485,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,BEN,1495.7843,7329.9247,200,RCP 6.0,2080-2099,1.5357186,24.035796,28.253661,138.5560605,992.6663486,676.6256065,434.2395735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.7843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,992.6663486,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
South Asia,BTN,7127.9799,41128.604,162,RCP 6.0,2080-2099,1.557459,7.1850811,19.761627,-74.68859454,372.6231502,168.2166892,-6.856297037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7127.9799,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,372.6231502,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,BOL,5137.6657,21379.432,121,RCP 6.0,2080-2099,2.6294644,13.189812,18.544707,-74.11228429,292.8497984,169.3974545,47.49341943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5137.6657,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,292.8497984,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,BIH,8231.2617,29468.539,44,RCP 6.0,2080-2099,1.0766206,-0.96993545,19.546484,-154.4833158,371.0913009,217.4489911,34.1137922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8231.2617,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,371.0913009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,BWA,14600.284,31255.319,193,RCP 6.0,2080-2099,1.9256806,14.479214,25.454649,-112.2103466,697.7440594,495.820175,184.272648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14600.284,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,697.7440594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,BRA,11387.477,17865.67,135,RCP 6.0,2080-2099,1.5954434,19.325884,24.080504,-67.41544138,441.7520815,372.2852023,161.9102304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11387.477,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,441.7520815,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Asia & Pacific,BRN,48450.116,73385.235,66,RCP 6.0,2080-2099,1.2355384,26.70945,27.822055,25.01688303,141.7149594,103.062329,-19.54333823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48450.116,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,141.7149594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,BGR,13229.364,41249.653,45,RCP 6.0,2080-2099,1.4358369,-0.44786158,21.085567,-246.0090263,530.3558305,301.4207024,32.72565488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13229.364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,530.3558305,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,BFA,1336.1695,6907.9556,201,RCP 6.0,2080-2099,1.4367972,25.416705,32.773199,80.0317841,1514.572538,1034.631769,719.9459094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.1695,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1514.572538,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,BDI,597.48624,5398.4586,175,RCP 6.0,2080-2099,1.2415848,19.918393,21.473938,-100.786952,1020.373543,630.3723496,343.8132583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.48624,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1020.373543,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Asia & Pacific,KHM,2591.6472,13947.615,10,RCP 6.0,2080-2099,1.2513023,25.928762,29.908845,7.529185667,753.3462531,470.7795221,266.7413469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591.6472,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,753.3462531,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,CMR,2337.2258,12777.566,202,RCP 6.0,2080-2099,1.6771336,23.07427,26.500662,66.96708755,857.2213731,533.7270472,293.1107605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2337.2258,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,857.2213731,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
North America,CAN,37753.225,90412.343,101,RCP 6.0,2080-2099,2.4076721,-8.073534,19.399454,-38.00162133,109.2823043,43.27992845,-39.70011375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37753.225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,109.2823043,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,CPV,4145.5939,15469.957,203,RCP 6.0,2080-2099,1.3524124,18.85,23.00625,-12.65612074,533.0444825,351.2276533,147.8125964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4145.5939,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,533.0444825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,CAF,799.04998,4760.2374,169,RCP 6.0,2080-2099,1.671452,24.148103,27.438802,2816.422446,2511.986925,1710.763693,1157.572632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.04998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2511.986925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,TCD,1427.1551,7796.3576,204,RCP 6.0,2080-2099,1.8792946,24.843572,32.77612,-250.5659867,2220.360358,1480.811684,1042.42097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.1551,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2220.360358,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,CHL,16540.86,40415.601,98,RCP 6.0,2080-2099,1.6770927,7.4292441,18.183714,-46.7924591,219.293371,133.1950048,-21.30258492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16540.86,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,219.293371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Asia & Pacific,CHN,10181.835,35424.167,6,RCP 6.0,2080-2099,1.7387487,1.1795175,26.012396,-88.07615693,324.4152658,190.2642928,78.08904382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181.835,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,324.4152658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,COL,10007.997,24224.496,125,RCP 6.0,2080-2099,1.6500624,20.352827,21.005486,-35.365732,237.884806,165.2490958,36.69991756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10007.997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,237.884806,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,COM,1017.9856,6458.3969,176,RCP 6.0,2080-2099,1.1977803,22.890625,26.778125,-26.6064175,966.0133286,633.4210044,392.9767648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.9856,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,966.0133286,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,COG,4972.9376,20171.429,171,RCP 6.0,2080-2099,1.6209195,23.126311,26.60197,-56.16917418,617.4188841,386.9885163,178.0698454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4972.9376,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,617.4188841,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,CRI,12128.968,26815.49,126,RCP 6.0,2080-2099,1.1782778,21.264989,22.813753,-41.76287829,290.6396065,208.091138,46.59123159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12128.968,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,290.6396065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,CIV,1932.8132,16397.92,205,RCP 6.0,2080-2099,1.5472657,24.733266,28.139957,24.98810599,955.8620515,524.0231629,275.8655732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.8132,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,955.8620515,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,HRV,16875.343,31292.652,46,RCP 6.0,2080-2099,1.073523,1.400567,22.181739,-140.3861437,288.9498118,216.1749043,54.56380629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16875.343,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,288.9498118,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,CYP,17741.468,29985.655,77,RCP 6.0,2080-2099,0.58130074,10.845714,26.758326,-80.99873762,184.2644234,146.2395619,50.30171884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17741.468,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,184.2644234,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,CZE,26543.751,84806.679,47,RCP 6.0,2080-2099,1.1524934,-1.5628171,18.048992,-115.7283696,159.5035945,58.85605961,-81.38812975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26543.751,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,159.5035945,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,DNK,34180.27,68697.25,78,RCP 6.0,2080-2099,0.8615672,0.39941662,16.37289,-90.16946404,129.1589834,70.28774611,-90.28335074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34180.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,129.1589834,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Middle East & North Africa,DJI,2459.152,17104.96,177,RCP 6.0,2080-2099,1.7319186,23.725255,33.132778,-75.2178402,882.3259906,507.5132204,312.7209573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.152,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,882.3259906,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,DOM,9881.2376,24376.383,110,RCP 6.0,2080-2099,0.3303937,23.308466,27.091814,-57.60995659,619.3303869,441.7441256,150.6093373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9881.2376,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,619.3303869,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,ECU,8230.7495,22720.676,122,RCP 6.0,2080-2099,1.7999796,18.757465,20.402074,-50.6315134,318.0305106,212.4077371,50.83318292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8230.7495,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,318.0305106,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Middle East & North Africa,EGY,6041.8568,26239.928,141,RCP 6.0,2080-2099,1.536924,13.311303,28.27503,-111.4977458,531.7810599,314.62093,150.0807514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6041.8568,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,531.7810599,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Latin America & Caribbean,SLV,6367.2864,17888.366,127,RCP 6.0,2080-2099,1.1310871,21.75878,24.00092,385.9434846,452.0515173,317.5960781,123.5633099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6367.2864,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,452.0515173,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,GNQ,31744.07,42478.698,172,RCP 6.0,2080-2099,1.4907311,23.621363,25.981983,258.8397624,325.5691641,275.4432241,46.66467222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31744.07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,325.5691641,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,EST,20772.59,70474.394,58,RCP 6.0,2080-2099,1.5329413,-4.6214208,17.203848,-109.2112884,213.7566242,83.9527578,-79.80652423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20772.59,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,213.7566242,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,ETH,1165.6647,7530.3165,179,RCP 6.0,2080-2099,1.4233751,18.204238,20.917979,-112.7795534,734.2475929,463.4602113,231.9122772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.6647,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,734.2475929,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Asia & Pacific,FJI,4412.9464,16086.113,22,RCP 6.0,2080-2099,1.0378489,21.904592,25.31072,-161.6468144,894.5970409,596.1541227,265.4852866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4412.9464,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,894.5970409,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,FIN,34642.53,69836.018,79,RCP 6.0,2080-2099,1.8889712,-6.3747254,14.726479,-63.14581432,94.46751935,44.01772024,-74.70198483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34642.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94.46751935,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,FRA,30553.744,56886.191,80,RCP 6.0,2080-2099,0.88648973,3.9472067,19.409499,-62.50452763,101.0175371,65.71635095,-28.02049235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30553.744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,101.0175371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,GAB,14770.402,28479.987,173,RCP 6.0,2080-2099,1.3863881,23.309236,26.199046,27.04102047,450.2669648,339.4624583,114.2383251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14770.402,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,450.2669648,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,GMB,2105.2099,10905.007,206,RCP 6.0,2080-2099,1.5221384,23.986276,28.222473,-73.38067715,606.7454022,392.1411858,232.686442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.2099,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,606.7454022,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,GEO,6409.5038,30408.136,35,RCP 6.0,2080-2099,1.6890337,1.156171,21.99306,-171.2227686,532.6729871,286.6663499,90.13817868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6409.5038,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,532.6729871,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Europe & Central Asia,DEU,36346.302,71770.788,81,RCP 6.0,2080-2099,1.0127904,0.97360937,18.156105,-106.20473,113.4818659,63.44931934,-60.47106241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36346.302,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,113.4818659,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sub-Saharan Africa,GHA,2047.7943,10665.233,207,RCP 6.0,2080-2099,1.4159005,25.118398,28.938812,5.407222357,689.3913684,447.188018,268.0441663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047.7943,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,689.3913684,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
